,relative_humidity_2m
1872,88.27702
1873,92.21242
1874,94.72986
1875,96.164566
1876,96.45494
1877,97.91613
1878,98.5065
1879,97.3337
1880,94.18707
1881,84.38128
1882,71.55545
1883,60.934906
1884,65.68538
1885,60.823338
1886,56.804848
1887,58.122734
1888,75.1725
1889,72.1908
1890,85.94706
1891,86.928696
1892,87.9713
1893,92.26812
1894,92.81718
1895,94.210205
1896,89.82057
1897,93.93736
1898,95.62465
1899,96.47573
1900,95.32541
1901,93.91097
1902,93.34598
1903,91.693085
1904,85.372795
1905,76.31291
1906,66.59292
1907,58.856304
1908,57.203907
1909,53.923462
1910,51.54122
1911,49.372093
1912,47.843323
1913,63.557526
1914,71.04428
1915,75.94642
1916,77.48812
1917,77.663536
1918,76.74504
1919,82.18766
1920,80.70263
1921,82.103264
1922,85.07487
1923,88.44057
1924,90.30986
1925,89.24101
1926,88.707954
1927,86.360115
1928,80.420204
1929,73.40036
1930,65.5315
1931,60.677704
1932,54.464912
1933,50.805344
1934,49.631626
1935,48.433044
1936,48.446007
1937,52.29542
1938,59.22106
1939,64.34761
1940,71.08764
1941,72.79579
1942,84.105804
1943,100.0
1944,95.89754
1945,98.516464
1946,99.10688
1947,97.339615
1948,95.30656
1949,95.579605
1950,97.61272
1951,96.16031
1952,89.79537
1953,79.82753
1954,68.397285
1955,61.670174
1956,61.79067
1957,55.976337
1958,56.84041
1959,57.586662
1960,61.135868
1961,69.78948
1962,100.0
1963,94.77566
1964,97.35329
1965,97.043495
1966,97.335655
1967,97.33269
1968,90.29952
1969,93.06315
1970,94.74706
1971,100.0
1972,96.44972
1973,99.09785
1974,100.0
1975,100.0
1976,96.72197
1977,87.59065
1978,76.653915
1979,68.58088
1980,67.770805
1981,62.759197
1982,59.1793
1983,57.97104
1984,60.059746
1985,65.250046
1986,80.12415
1987,85.5408
1988,88.94878
1989,93.60622
1990,95.30139
1991,96.451035
1992,94.72407
1993,93.87112
1994,93.02042
1995,93.568985
1996,93.5643
1997,94.41179
1998,93.00018
1999,89.70815
2000,82.73432
2001,74.802925
2002,67.28992
2003,62.394196
2004,57.818943
2005,64.0035
2006,63.106876
2007,56.823948
2008,60.65357
2009,61.71359
2010,67.044754
2011,73.85405
2012,88.933174
2013,91.91421
2014,95.579605
2015,95.582855
2016,99.40092
2017,100.0
2018,100.0
2019,100.0
2020,100.0
2021,100.0
2022,100.0
2023,100.0
2024,97.307884
2025,93.00529
2026,87.86122
2027,75.51339
2028,57.208958
2029,55.155285
2030,52.788254
2031,51.972076
2032,53.000423
2033,55.847466
2034,68.498146
2035,75.215546
2036,76.76017
2037,77.39965
2038,75.449905
2039,77.67947
2040,86.80063
2041,94.168045
2042,92.757454
2043,94.72407
2044,95.579605
2045,96.447136
2046,97.61365
2047,96.74733
2048,86.88317
2049,75.87639
2050,65.01
2051,56.739376
2052,49.300026
2053,46.167934
2054,44.879044
2055,90.41237
2056,82.27146
2057,80.8502
2058,80.86296
2059,83.67213
2060,82.55996
2061,87.878265
2062,100.0
2063,100.0
2064,97.03803
2065,100.0
2066,100.0
2067,100.0
2068,100.0
2069,100.0
2070,100.0
2071,100.0
2072,100.0
2073,93.34354
2074,92.7939
2075,86.672325
2076,68.913925
2077,65.051544
2078,62.845882
2079,61.955936
2080,62.499065
2081,79.97397
2082,90.7088
2083,95.08634
2084,93.66143
2085,93.643074
2086,93.62468
2087,93.33395
2088,93.34115
2089,93.90212
2090,96.46537
2091,97.335655
2092,98.21478
2093,99.39934
2094,99.698395
2095,98.216774
2096,93.365135
2097,84.20317
2098,72.55568
2099,62.55342
2100,61.395515
2101,58.381855
2102,56.745537
2103,56.929363
2104,57.054516
2105,60.76741
2106,72.924416
2107,77.26975
2108,82.43529
2109,83.879944
2110,87.95866
2111,90.8887
2112,83.130615
2113,85.12101
2114,88.70398
2115,91.940285
2116,94.7356
2117,96.1702
2118,97.62509
2119,95.60542
2120,86.672325
2121,77.99967
2122,70.24833
2123,64.39452
2124,57.55142
2125,55.96434
2126,69.34906
2127,63.568237
2128,65.53869
2129,62.53169
2130,75.95419
2131,89.80256
2132,91.17464
2133,97.933075
2134,96.192604
2135,97.92613
2136,98.80985
2137,95.31173
2138,95.877945
2139,96.164566
2140,97.32578
2141,97.91305
2142,98.50484
2143,96.74609
2144,89.51062
2145,82.89194
2146,72.46056
2147,68.82996
2148,61.39835
2149,59.0404
2150,55.447483
2151,55.59086
2152,63.00765
2153,69.78435
2154,74.341896
2155,78.2913
2156,81.566475
2157,85.97127
2158,87.47903
2159,88.76341
2160,93.37946
2161,94.49853
2162,94.771866
2163,94.762375
2164,94.1976
2165,93.63621
2166,92.52342
2167,87.17705
2168,82.42341
2169,76.15221
2170,70.82159
2171,65.320854
2172,58.79857
2173,55.928364
2174,56.781143
2175,57.149006
2176,70.129524
2177,71.508896
2178,78.540115
2179,87.02811
2180,80.563385
2181,84.71439
2182,87.733086
2183,89.54021
2184,88.19464
2185,91.96913
2186,94.76046
2187,95.61346
2188,94.482544
2189,92.81202
2190,92.53146
2191,90.89521
2192,85.161896
2193,72.06852
2194,63.49366
2195,57.25111
2196,50.792625
2197,49.509457
2198,49.085846
2199,78.62431
2200,81.123924
2201,84.005684
2202,91.22785
2203,96.20094
2204,96.48863
2205,97.0641
2206,96.77232
2207,97.35034
2208,96.75448
2209,97.916916
2210,97.91458
2211,98.50428
2212,97.61892
2213,98.20751
2214,98.20751
2215,96.741325
2216,88.43248
2217,85.37787
2218,78.16994
2219,67.888336
2220,62.280624
2221,58.636368
2222,56.632027
2223,55.02341
2224,56.29912
2225,68.76619
2226,78.837906
2227,75.70245
2228,74.9162
2229,75.54501
2230,80.89538
2231,82.57771
2232,86.59336
2233,87.11429
2234,88.676094
2235,89.19526
2236,89.99168
2237,90.80058
2238,91.343704
2239,89.19147
2240,81.392494
2241,73.93813
2242,64.52627
2243,56.538254
2244,57.121162
2245,51.195618
2246,49.544643
2247,51.45302
2248,55.844227
2249,60.25227
2250,63.38676
2251,65.29151
2252,68.82802
2253,73.195175
2254,76.49036
2255,80.65738
2256,83.330605
2257,86.86489
2258,89.76639
2259,92.21242
2260,94.73176
2261,95.87648
2262,95.58931
2263,92.77049
2264,86.10446
2265,75.135635
2266,65.45936
2267,57.759872
2268,55.956104
2269,50.30504
2270,45.03558
2271,45.187405
2272,46.35941
2273,51.35696
2274,54.69638
2275,54.886467
2276,73.50162
2277,76.366585
2278,82.706955
2279,85.161896
2280,82.61306
2281,85.35267
2282,89.25621
2283,91.684166
2284,93.33634
2285,95.30998
2286,96.1702
2287,92.5073
2288,84.60404
2289,74.51226
2290,65.77158
2291,59.48165
2292,53.224716
2293,48.094246
2294,44.35839
2295,42.925938
2296,43.950325
2297,51.5538
2298,60.69602
2299,65.217636
2300,73.8154
2301,69.20899
2302,85.45813
2303,90.66594
2304,84.45053
2305,86.9423
2306,87.962906
2307,90.34081
2308,92.51537
2309,93.068184
2310,92.24314
2311,87.435326
2312,83.91839
2313,78.89337
2314,73.16119
2315,69.67273
2316,61.16515
2317,59.26705
2318,56.9716
2319,56.196354
2320,55.229992
2321,59.324436
2322,77.17876
2323,75.20759
2324,80.92099
2325,84.34915
2326,85.869225
2327,88.73969
2328,87.933365
2329,91.678215
2330,91.39316
2331,93.882225
2332,95.29972
2333,97.61892
2334,97.91305
2335,92.2208
2336,83.33624
2337,76.72232
2338,69.22799
2339,61.613934
2340,62.96083
2341,60.839554
2342,59.48165
2343,57.608467
2344,60.70015
2345,65.44628
2346,86.24309
2347,94.49255
2348,94.77946
2349,96.76995
2350,96.759285
2351,96.75331
2352,84.09491
2353,87.91221
2354,90.02363
2355,91.64834
2356,93.03055
2357,93.87112
2358,95.00517
2359,92.757454
2360,84.84923
2361,76.144485
2362,65.27962
2363,63.85644
2364,58.27718
2365,58.82169
2366,57.877396
2367,65.30024
2368,64.95892
2369,64.75286
2370,76.89574
2371,85.888695
2372,91.411606
2373,100.0
2374,100.0
2375,97.916916
2376,99.10455
2377,99.10256
2378,100.0
2379,100.0
2380,99.69858
2381,100.0
2382,100.0
2383,98.20012
2384,94.42608
2385,86.6027
2386,75.89977
2387,68.21063
2388,62.342945
2389,54.648266
2390,47.78819
2391,45.987183
2392,57.771626
2393,64.711136
2394,74.40178
2395,80.45288
2396,83.313576
2397,86.34593
2398,89.51062
2399,90.582695
2400,86.84199
2401,90.285736
2402,92.7496
2403,94.4342
2404,95.576355
2405,96.443184
2406,96.15752
2407,92.4884
2408,84.823166
2409,75.37166
2410,64.379234
2411,57.983475
2412,58.6712
2413,59.45875
2414,75.62404
2415,90.385185
2416,86.473076
2417,94.47251
2418,93.32911
2419,100.0
2420,97.621544
2421,100.0
2422,100.0
2423,97.6154
2424,98.50873
2425,98.20681
2426,97.90292
2427,97.9006
2428,98.19748
2429,98.79063
2430,98.496445
2431,97.02268
2432,92.746994
2433,87.90373
2434,80.9082
2435,70.007904
2436,58.967
2437,53.202354
2438,52.68809
2439,55.033344
2440,59.569225
2441,58.902424
2442,66.11802
2443,68.56824
2444,80.824776
2445,90.31334
2446,94.46451
2447,96.75209
2448,90.27534
2449,92.73911
2450,94.428085
2451,94.71444
2452,96.14902
2453,96.43793
2454,97.312874
2455,94.71058
2456,87.10534
2457,79.266556
2458,67.68294
2459,60.610237
2460,57.561394
2461,55.990086
2462,58.053722
2463,61.109364
2464,58.018612
2465,60.276722
2466,66.02877
2467,76.44443
2468,78.71137
2469,81.81235
2470,84.29542
2471,88.16147
2472,88.1573
2473,90.55921
2474,93.3122
2475,95.2928
2476,96.73532
2477,98.20347
2478,98.49981
2479,92.47487
2480,85.83002
2481,78.313286
2482,67.64365
2483,59.8316
2484,57.983475
2485,53.87802
2486,51.956455
2487,51.760563
2488,53.44933
2489,59.312958
2490,69.188934
2491,73.96301
2492,73.838264
2493,73.78812
2494,75.31596
2495,79.40411
2496,79.39724
2497,82.01835
2498,85.0026
2499,87.58628
2500,89.71909
2501,90.81371
2502,93.02042
2503,91.651306
2504,82.33403
2505,75.39548
2506,65.740906
2507,57.666183
2508,52.689266
2509,51.01429
2510,49.757633
2511,51.767464
2512,54.286743
2513,67.12973
2514,75.47463
2515,78.80965
2516,84.38128
2517,86.928696
2518,88.755516
2519,91.71085
2520,90.8887
2521,93.64083
2522,96.47573
2523,97.34159
2524,97.924614
2525,98.216774
2526,98.51205
2527,93.915405
2528,84.65672
2529,74.39362
2530,69.454216
2531,66.89423
2532,57.457287
2533,57.935833
2534,57.831173
2535,55.50656
2536,84.48764
2537,89.34287
2538,92.5822
2539,97.0641
2540,100.0
2541,100.0
2542,100.0
2543,100.0
2544,95.04514
2545,94.76426
2546,95.04514
2547,95.89608
2548,95.02702
2549,95.30139
2550,96.44841
2551,93.319435
2552,85.59565
2553,77.00738
2554,66.976616
2555,59.843388
2556,58.147163
2557,54.919838
2558,52.127502
2559,50.909576
2560,51.052372
2561,52.5555
2562,59.358803
2563,70.45082
2564,67.653465
2565,66.60377
2566,74.972595
2567,80.946495
2568,81.13416
2569,85.09025
2570,87.91643
2571,89.76279
2572,90.55579
2573,91.3654
2574,93.02042
2575,90.82683
2576,82.103264
2577,70.863304
2578,61.99006
2579,55.276806
2580,58.26553
2581,57.294884
2582,52.48321
2583,51.703735
2584,51.13223
2585,53.82867
2586,60.95731
2587,65.28114
2588,68.164894
2589,70.21168
2590,76.25905
2591,83.11342
2592,87.43093
2593,88.47708
2594,87.95023
2595,86.6445
2596,86.896835
2597,85.85451
2598,86.10446
2599,85.580734
2600,78.05487
2601,70.19316
2602,64.88505
2603,61.40436
2604,65.52118
2605,61.153996
2606,54.5628
2607,53.37351
2608,90.65933
2609,88.81454
2610,86.23833
2611,88.78311
2612,91.71085
2613,93.07319
2614,93.62468
2615,95.6006
2616,92.5019
2617,92.499176
2618,91.94318
2619,93.32428
2620,93.882225
2621,90.29952
2622,91.371574
2623,90.28921
2624,81.34865
2625,72.30385
2626,63.741386
2627,56.387455
2628,59.190758
2629,53.486465
2630,49.9097
2631,49.757633
2632,50.432842
2633,57.03819
2634,67.89808
2635,73.24615
2636,75.89199
2637,77.90574
2638,80.45288
2639,83.35325
2640,86.09964
2641,87.90373
2642,89.22201
2643,90.56255
2644,90.56591
2645,88.684074
2646,91.09873
2647,87.37375
2648,81.60171
2649,73.34958
2650,65.65882
2651,63.268684
2652,60.78348
2653,57.655483
2654,55.41
2655,53.80041
2656,53.000183
2657,91.530075
2658,95.93189
2659,95.89754
2660,98.220764
2661,96.18423
2662,96.18285
2663,96.75806
2664,91.61832
2665,91.62434
2666,96.151855
2667,97.31886
2668,97.61098
2669,97.31988
2670,97.61008
2671,95.28764
2672,88.94878
2673,84.37058
2674,70.71253
2675,62.590702
2676,60.62596
2677,55.992252
2678,52.123264
2679,51.609055
2680,51.75481
2681,54.317574
2682,62.346333
2683,66.49273
2684,73.3156
2685,72.401726
2686,78.27753
2687,84.311554
2688,80.618515
2689,86.34117
2690,90.30645
2691,92.77312
2692,93.886665
2693,94.44835
2694,93.879974
2695,91.6603
2696,80.41366
2697,68.61937
2698,62.41189
2699,58.500786
2700,58.27718
2701,55.916348
2702,54.968468
2703,57.00258
2704,76.481064
2705,80.18653
2706,90.1812
2707,93.97659
2708,92.02064
2709,88.7949
2710,90.09411
2711,88.7476
2712,93.34115
2713,95.03064
2714,96.17301
2715,97.040215
2716,97.9177
2717,96.750916
2718,96.17161
2719,92.5073
2720,85.878944
2721,77.02983
2722,73.101715
2723,66.67311
2724,62.066994
2725,57.690704
2726,56.062057
2727,56.34709
2728,53.69262
2729,60.508778
2730,69.84215
2731,86.43083
2732,95.912506
2733,93.93736
2734,94.49456
2735,95.909546
2736,87.69876
2737,90.06601
2738,86.31265
2739,97.326805
2740,100.0
2741,100.0
2742,96.730446
2743,98.502045
2744,91.371574
2745,82.38178
2746,75.86079
2747,72.251045
2748,55.155285
2749,55.723713
2750,73.848625
2751,78.79623
2752,83.07611
2753,71.240585
2754,74.75432
2755,80.889
2756,84.56701
2757,87.90373
2758,94.74134
2759,97.03913
2760,88.107254
2761,90.79729
2762,91.34681
2763,92.173096
2764,94.70283
2765,95.27383
2766,96.13764
2767,92.44768
2768,81.56448
2769,69.36284
2770,63.80536
2771,57.050076
2772,54.8799
2773,51.72275
2774,49.003323
2775,49.016224
2776,49.403194
2777,58.101974
2778,69.056206
2779,74.03747
2780,75.77472
2781,76.631096
2782,81.55202
2783,83.021255
2784,78.16976
2785,77.24355
2786,83.22219
2787,84.47658
2788,86.25538
2789,88.09047
2790,91.61528
2791,89.202934
2792,81.87362
2793,71.55545
2794,64.126686
2795,57.203907
2796,53.312916
2797,53.237118
2798,52.408176
2799,83.77718
2800,90.16387
2801,90.66594
2802,93.38188
2803,95.036095
2804,95.59899
2805,96.45755
2806,97.62421
2807,98.212814
2808,100.0
2809,98.50316
2810,100.0
2811,97.90682
2812,97.904495
2813,97.90218
2814,97.60382
2815,96.435295
2816,93.01283
2817,84.529884
2818,80.407104
2819,77.34034
2820,72.44537
2821,67.184425
2822,60.15202
2823,59.39883
2824,60.384293
2825,59.46579
2826,76.888214
2827,73.203674
2828,80.63795
2829,82.28609
2830,82.512505
2831,84.24141
2832,83.87513
2833,86.98295
2834,89.920105
2835,92.4011
2836,93.8083
2837,94.94809
2838,95.8137
2839,91.551636
2840,79.97735
2841,69.191986
2842,61.225807
2843,54.540882
2844,54.035
2845,50.343414
2846,49.403194
2847,46.787014
2848,48.39967
2849,60.16339
2850,77.88869
2851,80.0546
2852,71.403496
2853,77.34781
2854,81.34865
2855,84.056786
2856,84.529884
2857,87.34723
2858,89.45847
2859,91.9084
2860,93.58301
2861,94.153175
2862,90.013
2863,87.3605
2864,83.54923
2865,72.5063
2866,61.2398
2867,53.931538
2868,57.630848
2869,52.65337
2870,50.21508
2871,52.530525
2872,55.216084
2873,62.20082
2874,75.95419
2875,82.429344
2876,85.15168
2877,89.58442
2878,91.18722
2879,91.44526
2880,86.88773
2881,94.468506
2882,95.89301
2883,97.3337
2884,97.9177
2885,98.21014
2886,98.50594
2887,96.1702
2888,89.25999
2889,78.57183
2890,68.23294
2891,62.07798
2892,60.41495
2893,56.038086
2894,55.470398
2895,55.45833
2896,54.88333
2897,59.209568
2898,69.93526
2899,76.34359
2900,81.7005
2901,86.68617
2902,89.82777
2903,89.30156
2904,90.85622
2905,91.94894
2906,93.04059
2907,94.72024
2908,95.582855
2909,97.02818
2910,98.20418
2911,95.592545
2912,87.92913
2913,81.442444
2914,68.885315
2915,59.752266
2916,58.55081
2917,53.964214
2918,54.989597
2919,53.05002
2920,54.249863
2921,57.443413
2922,63.94652
2923,69.536545
2924,72.69225
2925,76.00499
2926,79.211494
2927,81.836876
2928,81.793884
2929,85.29187
2930,88.93705
2931,91.08917
2932,93.86444
2933,95.86131
2934,97.61098
2935,93.02801
2936,82.82799
2937,70.836044
2938,59.61508
2939,51.91367
2940,50.548862
2941,47.049362
2942,45.61106
2943,44.86104
2944,44.86104
2945,54.36035
2946,65.425674
2947,70.43445
2948,73.71268
2949,76.66153
2950,80.90177
2951,89.83141
2952,83.868904
2953,87.41338
2954,88.97601
2955,90.57261
2956,91.383934
2957,92.491066
2958,88.70398
2959,85.859436
2960,78.57892
2961,70.69427
2962,64.978806
2963,61.373344
2964,57.537838
2965,56.554993
2966,55.013927
2967,55.24213
2968,54.95632
2969,82.289345
2970,94.224846
2971,100.0
2972,97.05003
2973,96.75571
2974,100.0
2975,100.0
2976,93.03806
2977,93.30732
2978,95.57313
2979,96.43662
2980,96.14476
2981,96.141914
2982,96.43136
2983,92.44491
2984,83.26226
2985,76.44443
2986,71.08764
2987,67.68294
2988,58.664474
2989,55.6885
2990,53.13856
2991,51.349594
2992,52.043663
2993,53.20091
2994,60.659794
2995,61.64684
2996,65.15837
2997,75.727554
2998,85.10054
2999,88.45683
3000,91.40853
3001,92.229195
3002,94.176506
3003,95.882484
3004,97.62421
3005,97.625946
3006,95.308304
3007,93.89107
3008,83.83587
3009,73.24615
3010,64.09499
3011,58.193783
3012,56.703655
3013,51.420277
3014,48.272034
3015,48.788933
3016,48.438694
3017,50.330647
3018,58.722622
3019,72.43451
3020,76.813
3021,80.504974
3022,83.8964
3023,87.703064
3024,88.73969
3025,90.87248
3026,93.06068
3027,94.74134
3028,96.16736
3029,97.03476
3030,97.03257
3031,93.04059
3032,83.566086
3033,74.04575
3034,66.9068
3035,64.13723
3036,61.658188
3037,57.16849
3038,55.147457
3039,50.922264
3040,69.47295
3041,91.50294
3042,96.21896
3043,98.23319
3044,97.06842
3045,95.06313
3046,95.05952
3047,95.61985
3048,94.224846
3049,95.63102
3050,97.64171
3051,97.93074
3052,97.92845
3053,98.80806
3054,98.80855
3055,96.764
3056,88.50535
3057,79.362404
3058,71.053314
3059,64.415504
3060,63.165382
3061,56.2414
3062,54.745674
3063,49.682972
3064,55.49381
3065,69.63538
3066,82.58265
3067,82.27742
3068,79.10337
3069,81.4487
3070,84.63041
3071,87.69444
3072,84.59879
3073,86.6306
3074,89.5143
3075,91.67522
3076,93.61083
3077,94.73944
3078,95.592545
3079,90.586044
3080,82.12143
3081,70.676
3082,61.823826
3083,58.729164
3084,51.976677
3085,49.114628
3086,47.550842
3087,46.826458
3088,50.330647
3089,55.10655
3090,65.93034
3091,73.2716
3092,78.177124
3093,81.22883
3094,83.616425
3095,87.40899
3096,87.95866
3097,89.26377
3098,90.3202
3099,90.8497
3100,91.11461
3101,91.65728
3102,90.030716
3103,88.17807
3104,83.0847
3105,79.013374
3106,73.8466
3107,66.11023
3108,61.273224
3109,57.72499
3110,54.280907
3111,53.84966
3112,51.83056
3113,58.734238
3114,67.21423
3115,71.394516
3116,75.30001
3117,78.99256
3118,81.392494
3119,83.330605
3120,86.06586
3121,87.3605
3122,89.46969
3123,91.08917
3124,91.082794
3125,91.073204
3126,90.52549
3127,87.599335
3128,79.156235
3129,69.32497
3130,60.592083
3131,53.997967
3132,53.655445
3133,52.51572
3134,52.25775
3135,53.627476
3136,53.80397
3137,55.011227
3138,57.641975
3139,64.76994
3140,68.70331
3141,69.29655
3142,73.67904
3143,78.18415
3144,82.7871
3145,90.030716
3146,100.0
3147,100.0
3148,100.0
3149,100.0
3150,100.0
3151,100.0
3152,100.0
3153,100.0
3154,100.0
3155,90.61279
3156,84.64096
3157,81.22883
3158,86.463715
3159,86.98756
3160,80.54394
3161,81.91633
3162,90.08008
3163,94.47454
3164,100.0
3165,100.0
3166,100.0
3167,100.0
3168,96.15752
3169,97.32084
3170,98.20347
3171,98.49926
3172,98.79601
3173,98.79601
3174,98.796486
3175,95.28594
3176,87.087296
3177,78.23448
3178,66.8801
3179,61.458363
3180,56.625996
3181,52.377594
3182,48.770195
3183,48.076668
3184,48.718224
3185,50.035393
3186,63.837296
3187,56.603085
3188,59.705853
3189,65.296684
3190,68.090164
3191,75.62501
3192,78.19135
3193,84.23057
3194,87.037544
3195,89.14542
3196,91.31569
3197,93.83308
3198,95.84299
3199,91.0668
3200,79.847626
3201,70.781395
3202,63.33238
3203,59.888878
3204,56.88359
3205,54.096626
3206,52.135826
3207,51.672256
3208,51.976677
3209,67.4485
3210,68.60975
3211,72.73546
3212,73.11844
3213,74.84347
3214,80.38745
3215,85.327385
3216,80.34146
3217,82.512505
3218,84.24682
3219,86.28409
3220,88.375305
3221,89.70815
3222,90.78743
3223,87.59503
3224,78.97169
3225,68.60975
3226,58.80385
3227,51.976677
3228,53.436962
3229,51.377266
